,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,r patterns,theta patterns,systematicity_score
15938,0,0,1,2,3,4,2,3,2,0.20784216077632478,1.1702851737073268,3.8752002285226292,0.14357576098957311,0.7240084507134215,simulated15939,simulated,2.0,3.0,5.0
15939,0,1,2,3,0,1,2,1,4,0.2402058689036095,1.3161752457665163,4.298497300461934,0.1326995521659779,0.6396887697645001,simulated15940,simulated,2.0,1.0,3.0
15940,0,1,0,0,2,3,4,2,1,0.22011750362579185,1.08794355178948,4.025338445650894,0.10572036061287435,0.628150646387349,simulated15941,simulated,3.0,2.0,5.0
15941,0,1,0,2,3,2,4,1,1,0.25581486357799355,1.3758833692898502,4.5585782568438455,0.12309801352637209,0.6518553630507431,simulated15942,simulated,2.0,2.0,4.0
15942,0,1,0,2,3,3,3,4,1,0.22701248349846215,1.364105132931727,4.10966955842014,0.16393166932064246,0.7287812557366784,simulated15943,simulated,1.0,3.0,4.0
15943,0,1,2,2,2,3,4,2,2,0.24468351169280345,1.3075026223185127,4.358325475699114,0.1244434994412688,0.643884963351065,simulated15944,simulated,3.0,3.0,6.0
15944,0,0,1,2,3,1,4,0,0,0.27138435762323176,1.2110588104915792,4.901682450449661,0.06587152929624145,0.5457302044751581,simulated15945,simulated,3.0,3.0,6.0
15945,0,1,2,3,3,4,0,1,4,0.2743658974055829,1.3086764091062852,4.969905993726283,0.08164841442640754,0.5919197364198834,simulated15946,simulated,2.0,2.0,4.0
15946,0,1,2,1,3,0,4,3,0,0.2320013643401253,1.3202143086345084,4.166869554912319,0.14619193546072404,0.6544089734403574,simulated15947,simulated,2.0,1.0,3.0
15947,0,1,2,2,3,4,3,4,0,0.2244180760543275,1.4317688444277874,4.067285442703738,0.18488540194634934,0.7241113977738323,simulated15948,simulated,1.0,1.0,2.0
15948,0,1,0,2,3,4,3,4,0,0.2246641835487313,1.3869077390616484,4.081364688563615,0.173009976891156,0.7370590292876382,simulated15949,simulated,2.0,2.0,4.0
15949,0,0,1,0,2,3,3,3,4,0.21797948643574216,0.888661937551282,3.9976143964997464,0.058746799666551885,0.4703833511209393,simulated15950,simulated,2.0,2.0,4.0
15950,0,1,2,1,1,3,2,4,3,0.23501887936485266,1.2177953397548165,4.210291410564813,0.11735228400627637,0.5759772130101319,simulated15951,simulated,3.0,2.0,5.0
15951,0,1,0,0,2,2,1,3,4,0.185677515493061,0.9853230194571373,3.654108097419594,0.1245006120756665,0.7667204771887235,simulated15952,simulated,2.0,3.0,5.0
15952,0,0,1,0,2,3,2,4,4,0.20695384244480552,0.8897441947139942,3.8752002285226292,0.07207014805311111,0.5170735846736207,simulated15953,simulated,2.0,3.0,5.0
15953,0,0,1,2,3,3,4,1,1,0.28921158498646116,1.2816284905199296,5.343969022196653,0.05644161794452643,0.5019001469018962,simulated15954,simulated,2.0,2.0,4.0
15954,0,1,2,3,2,4,0,2,1,0.26220017861607015,1.3505547001559048,4.686357520682969,0.1080447062303014,0.6317384282035318,simulated15955,simulated,3.0,1.0,4.0
15955,0,1,2,0,3,4,1,4,3,0.24432584731605678,1.1825988286197182,4.358325475699114,0.09614249791634624,0.5163088575731429,simulated15956,simulated,2.0,1.0,3.0
15956,0,1,2,1,3,3,2,4,3,0.23663343506718393,1.3355793633372781,4.239490406373252,0.14271670845295312,0.6311091259139555,simulated15957,simulated,2.0,2.0,4.0
15957,0,1,2,3,2,0,0,3,4,0.2201529984775128,1.2839825135278105,4.025338445650894,0.15438610278387813,0.7725189399370487,simulated15958,simulated,2.0,1.0,3.0
15958,0,1,2,2,1,0,3,3,4,0.25416614795611636,1.323050094775596,4.52718158067401,0.11393470515041661,0.5708043190874794,simulated15959,simulated,2.0,2.0,4.0
15959,0,1,1,2,3,2,1,3,4,0.2331011185291696,1.3225085198899795,4.181293519435121,0.14513676826648128,0.7136212838780309,simulated15960,simulated,2.0,3.0,5.0
15960,0,1,0,2,3,3,4,1,4,0.2747675918347938,1.4070126128608127,4.987109735477848,0.1006836275564273,0.5780609981066085,simulated15961,simulated,2.0,2.0,4.0
15961,0,1,2,0,3,4,4,3,4,0.2717307217622138,1.2480150365126854,4.901682450449661,0.07306466335908932,0.39705126766454446,simulated15962,simulated,2.0,2.0,4.0
15962,0,1,2,1,3,1,1,4,2,0.20299688172291508,1.2000063786844877,3.8352342573964564,0.15769195531155392,0.7390487170693429,simulated15963,simulated,3.0,2.0,5.0
15963,0,1,2,1,2,0,3,4,2,0.2402058303482839,1.2965107391142472,4.298497300461934,0.128124850927898,0.6213038615250057,simulated15964,simulated,2.0,1.0,3.0
15964,0,1,2,3,4,1,4,4,1,0.2909525698924864,1.4723233582567676,5.381030240498076,0.08975445310251247,0.48479283594953315,simulated15965,simulated,2.0,2.0,4.0
15965,0,1,1,0,2,2,3,4,3,0.2960073992538643,1.1740963957317372,5.455925534756016,0.02884076817998706,0.30264711280266354,simulated15966,simulated,2.0,2.0,4.0
15966,0,1,2,2,3,4,0,3,4,0.225861386440251,1.3321421971672531,4.095492670900633,0.15784695526429848,0.7574417424282197,simulated15967,simulated,2.0,1.0,3.0
15967,0,1,2,3,4,0,2,3,0,0.23248748771929328,1.4381598088100038,4.181293519435121,0.1734096122797513,0.7038968247483466,simulated15968,simulated,2.0,1.0,3.0
15968,0,1,2,0,3,4,4,0,1,0.25130918551912473,1.1894490833719689,4.4650354618379335,0.08847740332075453,0.4937619887924559,simulated15969,simulated,2.0,1.0,3.0
15969,0,1,0,2,3,4,3,2,1,0.20463105162967388,1.3518416815067729,3.8485102388343897,0.19497080686417462,0.802048911753998,simulated15970,simulated,1.0,2.0,3.0
15970,0,1,0,2,3,4,4,1,3,0.24402069961275896,1.4060454548641406,4.343290814356132,0.14822781101580196,0.6828886237275382,simulated15971,simulated,2.0,2.0,4.0
15971,0,1,2,3,1,4,0,0,2,0.2783307839235758,1.2809966087728162,5.091590021837268,0.07034353441098015,0.5131926784757239,simulated15972,simulated,2.0,2.0,4.0
15972,0,1,0,2,3,0,3,3,4,0.2188543906155429,1.301156328518975,4.0114524702553735,0.16050112792567675,0.7261236862384814,simulated15973,simulated,3.0,3.0,6.0
15973,0,1,2,3,0,1,1,2,4,0.22638472985893454,1.2834393342246364,4.095492670900633,0.14543179153089159,0.6813213646368756,simulated15974,simulated,1.0,1.0,2.0
15974,0,1,2,0,2,3,4,0,4,0.2619800132491701,1.1601360472568163,4.686357520682969,0.06763232231800394,0.43512789319890566,simulated15975,simulated,2.0,2.0,4.0
15975,0,1,2,3,3,3,4,4,2,0.32401472477346194,1.4382721404665573,5.94822233791852,0.04409679216435129,0.3588904856348535,simulated15976,simulated,2.0,3.0,5.0
15976,0,1,1,2,1,3,4,3,2,0.30079236772021023,1.387285818517506,5.531863251162005,0.062231432867200426,0.3933026754559762,simulated15977,simulated,2.0,2.0,4.0
15977,0,1,1,1,2,3,0,0,4,0.17653572896447223,1.0315118469697246,3.566778483185152,0.14976799279878217,0.8137928146326461,simulated15978,simulated,2.0,3.0,5.0
15978,0,1,2,1,3,0,4,1,3,0.23088804354893555,1.2975060664896236,4.1524953478991495,0.1423461829696199,0.6657682321901555,simulated15979,simulated,2.0,1.0,3.0
15979,0,1,2,3,0,4,2,1,4,0.25250245876389865,1.3704348709317864,4.496001145450139,0.1269326489397208,0.6111418729794924,simulated15980,simulated,3.0,1.0,4.0
15980,0,1,0,2,3,0,2,4,4,0.21116822457168594,1.2965527679297928,3.9155826745603357,0.17103007139277754,0.7724238957892375,simulated15981,simulated,3.0,3.0,6.0
15981,0,1,0,2,3,3,2,4,2,0.21488514479876186,1.3185234227897304,3.95638593548549,0.1711196431353313,0.7793692779816539,simulated15982,simulated,2.0,2.0,4.0
15982,0,1,2,2,0,3,0,4,4,0.19944836586303394,1.18667255266128,3.795680465965228,0.15938540745879798,0.789794816588024,simulated15983,simulated,2.0,2.0,4.0
15983,0,0,1,0,2,1,1,3,4,0.1908490071398974,0.8447438190922922,3.7049674104089316,0.07970487057825663,0.5405323774860598,simulated15984,simulated,2.0,2.0,4.0
15984,0,1,2,3,3,2,4,2,2,0.3257574910922647,1.4579781218268535,5.9688126028272706,0.04550647039760474,0.33588473499714677,simulated15985,simulated,2.0,3.0,5.0
15985,0,1,1,1,2,3,4,4,0,0.23410566457900717,1.2323539158701424,4.195767413707293,0.12214455243247234,0.6310324854043321,simulated15986,simulated,1.0,3.0,4.0
15986,0,1,2,0,3,4,1,2,4,0.24625969231589195,1.1714534270518269,4.388551109719938,0.0910145807257958,0.51320253405551,simulated15987,simulated,3.0,1.0,4.0
15987,0,1,2,0,3,1,1,2,4,0.2294704755705821,1.11217726702451,4.138170726750025,0.09947458315814936,0.5689754261269998,simulated15988,simulated,2.0,1.0,3.0
15988,0,1,2,3,0,3,4,4,1,0.2879302501255536,1.3921863966000547,5.325534243765329,0.07868253672658977,0.4949388498023851,simulated15989,simulated,1.0,3.0,4.0
15989,0,0,1,2,3,4,4,0,0,0.24100791544394817,1.2086568956675345,4.298497300461934,0.10688449698947525,0.6479775490099883,simulated15990,simulated,2.0,3.0,5.0
15990,0,1,1,2,2,3,0,4,3,0.2691964585285047,1.2510122132672594,4.83439543431522,0.0772563252491904,0.6012668848460903,simulated15991,simulated,3.0,3.0,6.0
15991,0,0,1,2,0,3,4,3,1,0.2602093665224483,1.1462084830753902,4.638025868558258,0.06711297782790476,0.502696331869495,simulated15992,simulated,3.0,2.0,5.0
15992,0,0,1,2,3,4,3,4,3,0.23950883079691132,1.2538503884995837,4.283669024887633,0.11930656512412106,0.6330746365959707,simulated15993,simulated,1.0,3.0,4.0
15993,0,0,1,2,3,1,3,4,3,0.2531517468426696,1.2372163054043919,4.511564426268469,0.09631913260640032,0.5767517385769074,simulated15994,simulated,2.0,3.0,5.0
15994,0,1,2,0,1,0,3,1,4,0.26273626402511496,1.0677474681010475,4.702579735880416,0.04699899653651448,0.36566765863615114,simulated15995,simulated,3.0,2.0,5.0
15995,0,1,2,2,2,3,2,4,0,0.1875546321707413,1.213243701417942,3.679449879404662,0.1837151358935766,0.8177107488760469,simulated15996,simulated,2.0,2.0,4.0
15996,0,1,2,0,2,3,1,4,0,0.22702104797002787,1.1059316095205045,4.10966955842014,0.10110211164239398,0.577552568353825,simulated15997,simulated,2.0,1.0,3.0
15997,0,1,1,2,0,0,3,4,2,0.2579351630929061,1.2933126439633287,4.590192673622699,0.10214830134001283,0.5851848231381203,simulated15998,simulated,1.0,2.0,3.0
15998,0,1,0,1,0,2,3,4,3,0.18429381202093897,1.0994286280800936,3.6415027337170276,0.15765454307259655,0.7086043627290732,simulated15999,simulated,1.0,2.0,3.0
15999,0,1,2,0,3,3,4,4,1,0.31026820889733164,1.243078509746939,5.686924187722866,0.025837103779371103,0.26519626841423005,simulated16000,simulated,2.0,3.0,5.0
16000,0,1,2,2,3,4,1,1,4,0.23390691723245327,1.3591630441855194,4.195767413707293,0.1525664069753641,0.7032043576577917,simulated16001,simulated,3.0,2.0,5.0
16001,0,0,0,1,0,0,2,3,4,0.202620082331335,0.8919029055217039,3.8220040733378173,0.0780019518124881,0.6037896136490557,simulated16002,simulated,2.0,3.0,5.0
16002,0,1,1,2,3,4,0,4,4,0.2821654723309639,1.3547203520644582,5.252428873883222,0.07845307675198596,0.5502042173351442,simulated16003,simulated,3.0,2.0,5.0
16003,0,1,2,3,4,1,4,2,4,0.2821908670124278,1.4931219059332357,5.252428873883222,0.10477769216907948,0.5158728273965534,simulated16004,simulated,1.0,2.0,3.0
16004,0,1,0,2,2,3,0,4,1,0.21163020907088237,1.171848617153624,3.9291367887075794,0.13824134159301968,0.8043998226657049,simulated16005,simulated,2.0,3.0,5.0
16005,0,0,1,2,0,2,3,0,4,0.2248705879845352,1.0243292270575033,4.081364688563615,0.08396600471235531,0.6117787026640242,simulated16006,simulated,2.0,3.0,5.0
16006,0,1,2,3,0,1,3,4,0,0.22509591430679432,1.2901191596764081,4.081364688563615,0.1488634872789157,0.6806024741618146,simulated16007,simulated,2.0,1.0,3.0
16007,0,0,1,1,2,3,2,4,3,0.19066949181483683,1.1623508564164207,3.7049674104089316,0.16560903666052124,0.7470827288721087,simulated16008,simulated,2.0,2.0,4.0
16008,0,1,2,0,3,4,3,4,4,0.26417543866250615,1.2326763448106028,4.718858105621082,0.08035129162803271,0.42433405340888564,simulated16009,simulated,3.0,2.0,5.0
16009,0,1,2,2,1,3,3,3,4,0.25590817672902944,1.3540394165144498,4.5585782568438455,0.11821286582854393,0.5581321527776926,simulated16010,simulated,2.0,2.0,4.0
16010,0,1,0,2,3,4,3,0,4,0.21744151633234154,1.3459383839457268,3.9838240591405247,0.17427275182051188,0.7727802646482436,simulated16011,simulated,2.0,2.0,4.0
16011,0,1,2,3,4,2,3,3,1,0.27188875603405593,1.420952195165164,4.901682450449661,0.10818781272177945,0.5462812596818578,simulated16012,simulated,3.0,2.0,5.0
16012,0,1,2,3,1,0,4,3,2,0.2855377371231478,1.4139769649795035,5.288855247670035,0.08575364700780223,0.4554591187827933,simulated16013,simulated,3.0,1.0,4.0
16013,0,0,1,2,2,1,3,4,2,0.2702908609811767,1.1824385268396578,4.867922684155622,0.06154561785848959,0.5205725814650108,simulated16014,simulated,2.0,2.0,4.0
16014,0,1,1,1,2,3,4,2,1,0.22437126509807248,1.2338537800864113,4.067285442703738,0.13627197817616937,0.6706544730551904,simulated16015,simulated,3.0,2.0,5.0
16015,0,1,2,1,3,4,1,4,2,0.21079953183988698,1.2582010068620604,3.9155826745603357,0.1616041143226696,0.7222502714229995,simulated16016,simulated,3.0,1.0,4.0
16016,0,1,2,3,3,0,4,4,4,0.30704621063287174,1.4239848538861133,5.628273425315702,0.0614865493259423,0.4273913272687835,simulated16017,simulated,1.0,3.0,4.0
16017,0,0,1,2,1,3,0,1,4,0.20286763003496766,1.0346211355315758,3.8220040733378173,0.1150956071194618,0.7729984764435924,simulated16018,simulated,3.0,2.0,5.0
16018,0,1,2,2,1,3,2,4,4,0.22007439333318835,1.279628423255011,4.025338445650894,0.15338303732296346,0.7033548276245738,simulated16019,simulated,3.0,2.0,5.0
16019,0,1,2,1,3,1,3,4,3,0.22624206484430487,1.293519967820392,4.095492670900633,0.1480358535997464,0.6543117693729528,simulated16020,simulated,1.0,2.0,3.0
16020,0,1,2,3,3,0,4,1,1,0.29366490666730716,1.399201950086577,5.418348483848905,0.07293754625370215,0.4902329950809974,simulated16021,simulated,2.0,3.0,5.0
16021,0,1,2,3,0,2,0,1,4,0.2467953939480796,1.2221911694045624,4.388551109719938,0.1020402671426979,0.6457929401234479,simulated16022,simulated,2.0,1.0,3.0
16022,0,1,2,0,3,3,0,4,3,0.24557874302002158,1.0790512971388107,4.3734121807691535,0.07088361895536165,0.5340697344077896,simulated16023,simulated,3.0,2.0,5.0
16023,0,1,2,1,3,4,4,3,3,0.24630141083626222,1.3723368689654993,4.388551109719938,0.1367472959288355,0.6023858728276545,simulated16024,simulated,2.0,2.0,4.0
16024,0,1,0,0,2,0,2,3,4,0.175618039148153,0.9818747941996924,3.566778483185152,0.13676918821993891,0.7659651649231058,simulated16025,simulated,2.0,2.0,4.0
16025,0,1,1,1,2,2,3,4,2,0.24195218326661627,1.2520490158133857,4.31337690534184,0.11563197626156661,0.6155160374683993,simulated16026,simulated,2.0,2.0,4.0
16026,0,1,2,3,0,4,1,2,4,0.24317394660424418,1.342715494251953,4.343290814356132,0.13449346335225043,0.6405156289087056,simulated16027,simulated,2.0,1.0,3.0
16027,0,1,2,3,4,0,1,4,0,0.24218299496153128,1.4134932242694536,4.328308017208007,0.15230253002554564,0.6813884964754833,simulated16028,simulated,2.0,1.0,3.0
16028,0,1,2,1,3,4,4,0,0,0.22649827210140638,1.3141528026798512,4.095492670900633,0.15281758353785954,0.668414802181786,simulated16029,simulated,1.0,2.0,3.0
16029,0,1,2,3,4,0,4,3,3,0.23828679228568017,1.4432244196367057,4.268891901551232,0.16530402606900985,0.6760866739493173,simulated16030,simulated,1.0,2.0,3.0
16030,0,1,2,3,4,3,3,0,1,0.23490072541235807,1.3797898980650547,4.210291410564813,0.1559462921250047,0.7176605348503841,simulated16031,simulated,2.0,2.0,4.0
16031,0,1,2,0,1,1,3,3,4,0.2991543323999104,1.1171658950469912,5.512780304961541,0.015087798891060692,0.20370029174985171,simulated16032,simulated,2.0,3.0,5.0
16032,0,1,2,1,2,3,4,0,3,0.24416406937755686,1.3041141683771376,4.358325475699114,0.12418547482333926,0.6134822529007602,simulated16033,simulated,2.0,1.0,3.0
16033,0,1,2,1,3,3,2,2,4,0.23865283625585976,1.2948380523090908,4.268891901551232,0.1301780559283657,0.6185061644128861,simulated16034,simulated,1.0,3.0,4.0
16034,0,1,1,2,0,3,4,2,0,0.24821981472342314,1.2994729587082667,4.418986362998675,0.11740508091939829,0.6159932156611813,simulated16035,simulated,1.0,2.0,3.0
16035,0,1,2,2,3,0,4,1,2,0.2440818150363333,1.3990903317735413,4.358325475699114,0.14605962238730766,0.6794451369334198,simulated16036,simulated,2.0,1.0,3.0
16036,0,1,0,0,1,2,3,3,4,0.2318674908252577,0.9868106653407015,4.166869554912319,0.0663128306713494,0.4859874244680331,simulated16037,simulated,2.0,3.0,5.0
16037,0,1,2,2,1,1,3,4,4,0.28418667703487177,1.3723601559614806,5.288855247670035,0.07923593265072794,0.44878317726909234,simulated16038,simulated,2.0,2.0,4.0
16038,0,1,0,2,0,3,0,4,2,0.17699848856543454,1.1070538291365022,3.5791251826976205,0.16989513257569944,0.8648860643704659,simulated16039,simulated,2.0,2.0,4.0
16039,0,1,0,2,3,2,0,4,0,0.20822783502071118,1.230935450630956,3.8886145554839935,0.15829197671728767,0.8489394455541941,simulated16040,simulated,2.0,1.0,3.0
16040,0,1,0,1,1,2,3,3,4,0.21473961295148936,1.0891012307764356,3.95638593548549,0.11327735585819315,0.6313381996253677,simulated16041,simulated,2.0,2.0,4.0
16041,0,0,1,0,2,2,3,1,4,0.23227418571532987,0.8997461582107926,4.181293519435121,0.04485566843106068,0.45218671378338793,simulated16042,simulated,2.0,3.0,5.0
16042,0,1,0,2,1,3,4,0,4,0.25315033809658605,1.2955381602180953,4.511564426268469,0.10924773230073365,0.604505915435749,simulated16043,simulated,2.0,2.0,4.0
16043,0,1,2,0,0,3,4,3,4,0.2689585716215739,1.1116055540689882,4.83439543431522,0.048657791740707335,0.3734582090148194,simulated16044,simulated,2.0,3.0,5.0
16044,0,1,2,3,1,3,4,2,0,0.30092236227798264,1.4391038503529054,5.531863251162005,0.07146863151047372,0.40174395248051953,simulated16045,simulated,2.0,2.0,4.0
16045,0,1,2,1,2,0,1,3,4,0.17052921104191254,1.1397379633088662,3.5056809300377174,0.1893142385229797,0.8167739664241754,simulated16046,simulated,2.0,1.0,3.0
16046,0,0,1,2,3,3,0,4,0,0.2327746398338879,1.0940731247198408,4.181293519435121,0.09083053722532726,0.7041246493835326,simulated16047,simulated,2.0,3.0,5.0
16047,0,1,2,3,1,2,4,3,3,0.3095292980765689,1.4427320676779587,5.667306336848183,0.06189566065513129,0.3415004419430169,simulated16048,simulated,2.0,2.0,4.0
16048,0,1,2,0,0,3,4,0,1,0.24347285706098676,1.0265610438727755,4.343290814356132,0.06140309961907199,0.47664513299810296,simulated16049,simulated,3.0,2.0,5.0
16049,0,1,1,0,2,2,2,3,4,0.23979522782807994,1.0921845772166696,4.283669024887633,0.08128013487758168,0.5076032390382503,simulated16050,simulated,2.0,2.0,4.0
16050,0,1,2,3,4,4,2,0,0,0.2705982084588563,1.458327738390777,4.884773402223632,0.11750644891908264,0.573382068396334,simulated16051,simulated,1.0,2.0,3.0
16051,0,1,2,0,2,3,3,4,3,0.2702575890329231,1.2130977928369575,4.867922684155622,0.06787711350226149,0.39113995844609395,simulated16052,simulated,3.0,2.0,5.0
16052,0,1,0,2,3,4,2,1,4,0.2120193774004122,1.3161778776531732,3.9291367887075794,0.1745852442307197,0.7988221283140041,simulated16053,simulated,2.0,2.0,4.0
16053,0,1,2,3,4,1,2,0,0,0.26102307627396515,1.4395650221047829,4.654080779733736,0.1291005975022558,0.6042425119031525,simulated16054,simulated,1.0,2.0,3.0
16054,0,1,2,3,4,2,2,4,1,0.2785810547559133,1.4959493677310634,5.091590021837268,0.11231048021162733,0.5166347775976701,simulated16055,simulated,3.0,1.0,4.0
16055,0,1,2,3,1,2,4,0,0,0.31399979045339865,1.4168692688192035,5.74618613435493,0.05210363185309286,0.3331233008400373,simulated16056,simulated,2.0,2.0,4.0
16056,0,1,2,3,3,2,0,2,4,0.2710012501372119,1.29147514354168,4.884773402223632,0.08294571329874344,0.571392187875535,simulated16057,simulated,3.0,2.0,5.0
16057,0,0,1,2,1,3,4,3,3,0.2753168541443043,1.2687246645475574,5.004373029408187,0.07215488791689849,0.535311238032759,simulated16058,simulated,2.0,3.0,5.0
16058,0,1,2,1,2,3,1,4,1,0.19315398670447115,1.1844384156597472,3.730661909277935,0.16791192585296294,0.760599543915049,simulated16059,simulated,2.0,2.0,4.0
16059,0,0,1,1,2,3,4,4,4,0.23595328152304962,1.1879534404576204,4.2248656834419265,0.10895022239317584,0.637666419893441,simulated16060,simulated,1.0,3.0,4.0
16060,0,0,0,0,1,2,0,3,4,0.11717390639283032,0.532951561569336,2.8988858577801673,0.07765991015066076,0.8512062598071983,simulated16061,simulated,2.0,2.0,4.0
16061,0,1,1,2,2,3,4,1,0,0.2919890888830603,1.340787784337819,5.399657122924368,0.06405061172748457,0.49794445900740836,simulated16062,simulated,2.0,3.0,5.0
16062,0,1,0,0,2,3,3,1,4,0.20196123021899837,1.0507948257900446,3.8220040733378173,0.12023373718692298,0.7053629615821819,simulated16063,simulated,3.0,2.0,5.0
16063,0,1,2,0,3,0,4,1,0,0.26192628063716117,1.1627527641052557,4.670191266315677,0.06848050673630891,0.4577660111943639,simulated16064,simulated,3.0,2.0,5.0
16064,0,0,1,1,2,3,4,1,1,0.20326969172541332,1.1479340233099704,3.8352342573964564,0.14384178552351115,0.7328897208856385,simulated16065,simulated,2.0,3.0,5.0
16065,0,1,2,3,0,3,4,2,2,0.28347115685017044,1.4001081960381498,5.270610592014071,0.0854905870142049,0.5107351822678142,simulated16066,simulated,2.0,3.0,5.0
16066,0,1,2,3,2,4,1,3,2,0.2460098236936834,1.401138040493433,4.388551109719938,0.14360168040654017,0.6582481860695368,simulated16067,simulated,2.0,1.0,3.0
16067,0,1,2,1,3,4,3,4,3,0.2308904764066726,1.3472344582337648,4.1524953478991495,0.15431929435163738,0.6461630121634986,simulated16068,simulated,1.0,2.0,3.0
16068,0,0,1,2,0,3,4,1,2,0.23944319877103282,1.1160241551411858,4.283669024887633,0.08719738799512716,0.5549498257423954,simulated16069,simulated,2.0,2.0,4.0
16069,0,1,2,3,3,4,2,4,2,0.2813666975671987,1.4407479111745023,5.234309876165587,0.09595935007458371,0.5191622352050246,simulated16070,simulated,2.0,3.0,5.0
16070,0,1,2,3,3,4,3,4,1,0.24857755751667532,1.3617843802253546,4.418986362998675,0.13114817854485336,0.639610122965105,simulated16071,simulated,2.0,2.0,4.0
16071,0,0,1,2,2,3,0,3,4,0.21288361948019596,1.0170546342141404,3.9427378215449824,0.09725466236922473,0.7127672159595633,simulated16072,simulated,2.0,2.0,4.0
16072,0,1,2,3,1,3,1,1,4,0.2513028814155689,1.2827261468705249,4.4650354618379335,0.10937426121627522,0.5975907655074738,simulated16073,simulated,2.0,3.0,5.0
16073,0,1,2,3,4,4,4,2,0,0.27075839631884957,1.4860053381112004,4.884773402223632,0.12301235801822859,0.5664876711781277,simulated16074,simulated,1.0,2.0,3.0
16074,0,1,2,3,4,0,3,4,1,0.23980057460070414,1.4137600994210329,4.283669024887633,0.1563449021441248,0.687720566508709,simulated16075,simulated,2.0,1.0,3.0
16075,0,0,1,2,3,4,1,0,2,0.21339034590512984,1.1791654275797625,3.9427378215449824,0.1378642365209541,0.7187775397920861,simulated16076,simulated,2.0,2.0,4.0
16076,0,1,2,3,2,4,4,2,1,0.2863569449218253,1.497561261304989,5.307163058714586,0.10038807674530435,0.5033767694939053,simulated16077,simulated,2.0,1.0,3.0
16077,0,1,1,2,3,0,4,4,1,0.30559106183267004,1.4271872693617513,5.608857898557286,0.06372777410885337,0.44068167511505907,simulated16078,simulated,2.0,3.0,5.0
16078,0,1,2,1,3,3,1,3,4,0.19796383768118586,1.2069632571679176,3.7825867283152688,0.16678741579800152,0.7524101994085779,simulated16079,simulated,2.0,2.0,4.0
16079,0,1,2,1,1,2,3,4,0,0.2734827076833304,1.2347790357665869,4.952761598719823,0.06789550031229687,0.43819543904129576,simulated16080,simulated,2.0,2.0,4.0
16080,0,1,2,3,4,3,2,4,4,0.2711491341335821,1.4943576243294143,4.884773402223632,0.12433148175294106,0.5685630425106689,simulated16081,simulated,2.0,3.0,5.0
16081,0,1,2,3,1,3,4,0,3,0.28752033010740075,1.4008658886368655,5.325534243765329,0.08072224478844399,0.45295700725498744,simulated16082,simulated,3.0,2.0,5.0
16082,0,1,2,2,3,3,4,1,2,0.2736187804212673,1.438523765639759,4.952761598719823,0.10889702844855412,0.5718688165958313,simulated16083,simulated,2.0,2.0,4.0
16083,0,1,2,3,1,1,4,4,4,0.3400041838139254,1.445181925610013,6.308120052464449,0.027162844584016275,0.2539287760850548,simulated16084,simulated,2.0,3.0,5.0
16084,0,1,2,0,3,0,1,0,4,0.1995995808448905,1.035357916288866,3.795680465965228,0.11936923605365742,0.7158210097347922,simulated16085,simulated,2.0,2.0,4.0
16085,0,1,1,1,2,1,3,3,4,0.23788515079296202,1.1859982959969861,4.254165753995829,0.10581359397853005,0.5944692181243552,simulated16086,simulated,2.0,3.0,5.0
16086,0,1,2,3,4,2,1,3,2,0.27046349381801127,1.4440520710811453,4.867922684155622,0.11511532260910307,0.5591546732897308,simulated16087,simulated,2.0,1.0,3.0
16087,0,1,2,2,0,3,4,4,4,0.24946506644688848,1.3285873263228516,4.434283050760709,0.12232207367989631,0.6061700985780993,simulated16088,simulated,1.0,2.0,3.0
16088,0,1,2,0,0,3,3,4,4,0.2601055510917012,1.1014730719803294,4.638025868558258,0.057571437160418897,0.3996165694359801,simulated16089,simulated,2.0,3.0,5.0
16089,0,1,2,3,4,2,2,2,4,0.2882392465890111,1.4831120475130415,5.343969022196653,0.09511693630990517,0.469996896858177,simulated16090,simulated,2.0,2.0,4.0
16090,0,1,2,0,0,0,3,4,4,0.2638688643220708,1.0521031870730293,4.718858105621082,0.042391583385722985,0.3874084000634104,simulated16091,simulated,2.0,3.0,5.0
16091,0,0,0,1,1,2,3,4,2,0.22770696270120117,1.0492875625596076,4.10966955842014,0.08663308219708481,0.6389447396763034,simulated16092,simulated,2.0,3.0,5.0
16092,0,1,2,3,1,4,3,1,0,0.25275570351540244,1.3303558045330985,4.496001145450139,0.11776502336354866,0.5976415797542225,simulated16093,simulated,3.0,1.0,4.0
16093,0,1,1,1,2,0,3,1,4,0.19466979096029657,1.1441458536305023,3.743575904860672,0.15505581577614952,0.762822955475901,simulated16094,simulated,2.0,2.0,4.0
16094,0,1,0,2,3,2,2,4,1,0.19633134657228957,1.2934784908565222,3.75653460331008,0.1926135327088562,0.848974493676157,simulated16095,simulated,2.0,2.0,4.0
16095,0,1,0,1,2,3,0,0,4,0.14967623238343108,1.0101753949099854,3.193391213882379,0.1890466182731023,0.8930188570213867,simulated16096,simulated,2.0,3.0,5.0
16096,0,1,2,3,3,4,4,1,4,0.2980213794357902,1.4431535731258225,5.493763188088217,0.07561115776390295,0.4648416619240635,simulated16097,simulated,3.0,3.0,6.0
